CustomerID,Recency,Frequency,Monetary,TenureDays
13484.0,251,1,23047.83,0
13485.0,251,1,51103.600000000006,0
13486.0,98,3,167518.5,62
13487.0,68,3,93822.75,304
13488.0,37,17,1101444.3,335
13489.0,129,4,22989.35,181
13491.0,68,10,230273.73,304
13492.0,160,3,128024.8,61
13493.0,282,2,24494.85,28
13494.0,310,1,43666.380000000005,0
13495.0,7,6,166628.44,365
13496.0,37,3,97865.95,335
13497.0,282,3,57185.76,90
13499.0,37,7,108086.05,245
13500.0,37,4,159629.5,92
13501.0,251,2,122461.0,59
13502.0,37,3,40216.68,304
13503.0,98,1,44194.91,0
13504.0,68,1,54041.63,0
13505.0,68,8,586465.68,183
13506.0,341,3,88926.24,31
13507.0,7,4,398380.14,153
13508.0,251,1,32444.920000000002,0
13509.0,7,7,100532.34,303
13510.0,7,5,297126.79,183
13512.0,282,1,43210.71,0
13513.0,129,1,16832.99,0
13514.0,98,1,10876.96,0
13515.0,98,4,160445.80000000002,153
13516.0,37,3,102845.72,214
13517.0,68,5,355872.15,122
13518.0,98,1,117506.78,0
13519.0,68,2,23436.829999999998,30
13520.0,68,8,221776.13,304
13521.0,7,3,1061498.06,30
13522.0,37,1,15633.89,0
13523.0,37,6,399338.3,335
13524.0,68,5,65341.04,153
13525.0,37,2,7907.84,214
13527.0,37,8,635571.68,304
13529.0,98,2,50916.42,123
13531.0,221,2,50740.19,151
13532.0,37,1,171956.06,0
13533.0,190,3,203449.23,92
13534.0,7,43,874610.06,365
13536.0,7,7,435572.96,91
13538.0,68,7,62195.79,273
13539.0,98,4,97796.19,212
13544.0,68,2,210634.65,183
13546.0,37,3,213700.57,184
13548.0,98,2,300185.72,153
13549.0,37,8,106548.15000000001,214
13551.0,341,1,13323.57,0
13552.0,68,16,294454.3,273
13555.0,98,4,321336.72000000003,123
13557.0,37,2,89538.92,245
13558.0,7,4,390719.66000000003,61
13560.0,7,1,92952.99,0
13561.0,221,1,39817.450000000004,0
13562.0,98,3,252750.2,153
13563.0,98,2,116149.94,62
13564.0,160,5,156926.22,212
13565.0,37,2,90023.13,304
13566.0,68,2,449343.66000000003,30
13568.0,190,1,115558.2,0
13569.0,37,2,256877.09,335
13570.0,251,1,80085.72,0
13571.0,37,12,835955.39,245
13572.0,221,1,96604.87,0
13573.0,68,2,91930.29,214
13575.0,37,5,111408.33,153
13576.0,37,20,354629.35,335
13577.0,37,5,232857.02,214
13579.0,37,2,41689.81,335
13581.0,310,1,27397.45,0
13583.0,160,1,117878.51,0
13584.0,310,1,50268.61,0
13587.0,37,3,31245.760000000002,31
13588.0,37,13,466352.11,245
13589.0,37,2,65864.05,153
13590.0,37,7,261061.41,273
13591.0,68,3,159948.29,214
13592.0,37,4,50524.66,245
13593.0,129,6,354954.52,212
13594.0,68,1,71873.94,0
13596.0,7,2,439180.02999999997,30
13598.0,68,2,104590.31,0
13599.0,7,33,697797.79,365
13600.0,341,1,47495.56,0
13601.0,68,2,268860.19,153
13602.0,68,1,55409.02,0
13603.0,37,1,48147.75,0
13606.0,37,3,125962.21,273
13607.0,68,1,272516.01,0
13610.0,37,9,510006.26,273
13611.0,98,4,165316.25,274
13614.0,37,4,505431.49,304
13615.0,341,2,67267.89,0
13617.0,68,3,124527.99,122
13618.0,190,1,44228.090000000004,0
13621.0,129,1,52362.48,0
13623.0,37,7,211549.87,273
13626.0,251,1,51222.82,0
13627.0,68,7,261845.3,304
13629.0,37,11,163224.69,304
13630.0,7,11,263738.97000000003,303
13631.0,98,12,28370.63,184
13632.0,37,6,380855.26,214
13634.0,37,5,476900.72000000003,304
13635.0,68,1,164872.65,0
13636.0,37,6,168588.29,273
13637.0,68,3,238942.9,183
13638.0,37,1,19847.23,0
13639.0,98,1,86734.67,0
13642.0,221,1,162514.45,0
13643.0,37,3,44532.34,153
13644.0,7,5,353585.57,122
13645.0,129,1,5971.1,0
13647.0,37,5,187745.32,214
13649.0,282,2,56307.48,90
13650.0,37,7,216934.65,245
13651.0,37,2,22077.86,31
13652.0,68,3,191070.64,304
13654.0,68,6,405233.59,214
13655.0,129,2,146244.18,122
13656.0,190,2,123607.61,151
13657.0,37,2,33817.22,184
13658.0,37,7,266359.03,184
13659.0,221,3,316431.23,120
13662.0,98,7,153387.92,184
13663.0,190,1,26632.350000000002,0
13666.0,68,3,35841.06,242
13667.0,160,1,255394.62,0
13668.0,7,29,1266981.16,365
13669.0,68,2,14004.16,92
13670.0,98,1,70319.98,0
13672.0,310,6,38168.5,31
13673.0,37,2,169359.89,0
13675.0,160,2,66960.99,150
13678.0,160,1,46851.619999999995,0
13680.0,7,5,596223.43,334
13681.0,37,4,143215.76,123
13682.0,190,1,8076.55,0
13684.0,310,2,58308.42,0
13685.0,7,7,86301.37,61
13686.0,190,1,19808.02,0
13689.0,68,1,17268.29,0
13690.0,68,1,19887.06,0
13692.0,37,5,130092.94,214
13693.0,341,2,13971.68,0
13694.0,7,60,1544184.98,365
13695.0,37,15,192677.37,245
13697.0,37,1,40682.59,0
13699.0,160,1,40914.0,0
13700.0,37,10,509166.29,304
13703.0,341,1,112.95,0
13704.0,7,10,311530.57,91
13705.0,7,3,60918.86,365
13706.0,310,1,63182.83,0
13707.0,282,2,105357.99,59
13708.0,282,1,99597.06,0
13709.0,7,17,869106.65,334
13710.0,37,1,29630.4,0
13711.0,221,2,32391.77,0
13712.0,251,1,27602.84,0
13715.0,282,8,275050.62,90
13716.0,282,1,60193.68,0
13717.0,37,7,274317.85,273
13718.0,251,2,42717.420000000006,59
13719.0,37,5,164200.62,214
13720.0,129,4,116501.07,153
13721.0,37,1,68856.3,0
13722.0,129,4,208459.65,153
13723.0,221,1,10056.54,0
13725.0,68,11,294830.98,242
13726.0,37,2,128819.66,92
13727.0,37,2,49977.009999999995,0
13728.0,37,6,163568.09,273
13730.0,160,2,106281.28,0
13731.0,221,2,108711.59,30
13732.0,37,1,78771.63,0
13735.0,37,8,552795.72,214
13736.0,7,3,475232.51,275
13737.0,221,1,90127.68000000001,0
13739.0,37,1,9664.279999999999,0
13740.0,251,1,54784.46,0
13741.0,98,4,82674.37,123
13742.0,37,14,857114.68,304
13743.0,7,8,99600.34,275
13744.0,98,2,171506.12,212
13745.0,160,2,66271.73,30
13747.0,372,1,1058.89,0
13748.0,98,5,67824.85,274
13750.0,68,5,53741.81,273
13751.0,310,1,10266.48,0
13752.0,129,6,178611.2,122
13753.0,310,1,89890.27,0
13754.0,160,2,25047.75,181
13755.0,7,10,876902.87,61
13756.0,7,15,396255.19,365
13758.0,37,7,330178.68,335
13759.0,37,2,82720.06,61
13760.0,68,2,136472.08,214
13761.0,68,2,148649.36,122
13762.0,221,2,28794.02,0
13763.0,68,3,39190.3,122
13764.0,98,3,553777.09,243
13767.0,7,52,1019774.73,365
13769.0,7,16,354993.38,365
13771.0,68,5,322025.26,183
13772.0,37,3,514539.88,214
13774.0,98,1,69742.26,0
13777.0,7,41,560752.2,365
13778.0,129,1,26599.14,0
13780.0,7,2,128506.21,183
13781.0,251,1,34760.5,0
13782.0,37,6,311392.61,304
13784.0,37,11,67842.05,304
13786.0,372,1,10319.400000000001,0
13787.0,98,2,68335.72,274
13790.0,7,1,106682.19,0
13791.0,68,3,51133.15,122
13792.0,68,2,29615.07,242
13798.0,7,63,1123404.12,365
13799.0,129,2,105317.24,181
13800.0,310,1,79143.27,0
13801.0,68,1,53772.1,0
13802.0,160,6,153808.75,212
13803.0,282,1,27285.64,0
13804.0,37,7,372805.36,273
13805.0,68,2,32915.2,61
13806.0,68,1,26983.07,0
13807.0,372,1,17628.260000000002,0
13808.0,7,5,202817.91,91
13809.0,310,1,49685.33,0
13810.0,37,4,98311.06999999999,31
13811.0,190,4,26795.27,61
13812.0,68,3,89337.48000000001,61
13813.0,68,5,180522.67,92
13814.0,68,3,165658.06,92
13815.0,37,5,446880.67,304
13816.0,37,4,79378.07,31
13817.0,37,2,57923.44,335
13819.0,310,3,73834.92,31
13821.0,160,2,156312.71,122
13822.0,7,2,242136.12,61
13823.0,37,2,104531.97,61
13824.0,37,5,124295.67,273
13826.0,160,2,44179.74,30
13827.0,68,3,238833.1,92
13828.0,37,1,34533.35,0
13829.0,372,1,2914.28,0
13831.0,37,6,191040.64,335
13832.0,37,2,8204.41,0
13833.0,160,1,55715.17,0
13835.0,37,4,136949.27,184
13837.0,221,2,38753.73,120
13838.0,7,4,428648.25,365
13841.0,251,1,506.92,0
13842.0,68,9,542759.41,304
13844.0,37,1,63041.19,0
13845.0,68,1,41839.94,0
13846.0,37,4,122990.1,335
13848.0,98,3,13417.85,274
13849.0,68,2,243185.77000000002,122
13850.0,98,2,247584.74000000002,31
13851.0,98,3,218341.01,212
13853.0,7,2,65606.03,61
13854.0,7,29,253673.37,365
13856.0,190,5,47689.35,31
13858.0,68,1,23196.45,0
13859.0,341,1,49400.04,0
13860.0,7,6,162172.7,91
13862.0,37,10,336679.0,304
13863.0,251,2,48756.11,0
13865.0,68,4,81547.81,242
13866.0,98,1,10527.880000000001,0
13867.0,37,3,139072.99,184
13868.0,7,2,90739.53,30
13869.0,129,4,718946.4,243
13870.0,7,10,300938.88,303
13871.0,37,14,818340.48,273
13873.0,129,4,58662.39,181
13874.0,372,1,55584.08,0
13875.0,68,5,281421.46,242
13876.0,68,1,17837.239999999998,0
13877.0,98,1,14054.710000000001,0
13878.0,68,1,82748.63,0
13880.0,37,13,435644.04,335
13881.0,7,22,510590.15,303
13882.0,7,6,162768.22,61
13883.0,7,9,399928.77999999997,334
13884.0,7,6,130655.64,275
13885.0,190,2,63574.229999999996,31
13886.0,98,1,39543.89,0
13887.0,221,1,62596.5,0
13888.0,129,2,90626.96,92
13889.0,98,1,38831.38,0
13890.0,7,14,254055.55,365
13892.0,37,4,53196.35,214
13893.0,310,1,43280.9,0
13894.0,37,5,75607.71,273
13895.0,37,5,304730.73,153
13897.0,68,1,41090.14,0
13898.0,341,1,45155.01,0
13899.0,37,2,57759.43,245
13900.0,190,3,110742.95,92
13901.0,98,5,371783.82,243
13904.0,37,2,61555.75,273
13908.0,98,5,285996.55,184
13911.0,68,9,365822.07,242
13914.0,7,3,72316.26000000001,30
13917.0,68,2,44052.69,122
13918.0,68,2,69213.93,214
13919.0,68,3,79341.97,61
13922.0,372,1,10779.100000000002,0
13923.0,68,1,36782.8,0
13924.0,7,11,363661.13,91
13925.0,37,6,119489.96,123
13926.0,37,1,24980.62,0
13927.0,98,1,52464.01,0
13928.0,37,4,63786.41,123
13929.0,190,3,33356.68,151
13930.0,68,2,42805.64,92
13931.0,98,3,142534.03,184
13932.0,310,1,44071.04,0
13933.0,129,2,59252.62,31
13934.0,282,1,75031.52,0
13936.0,190,2,48915.19,0
13937.0,190,1,12191.849999999999,0
13938.0,37,1,20554.51,0
13939.0,37,4,113529.99,273
13940.0,37,4,115853.81,123
13941.0,37,7,147083.94,335
13946.0,98,3,20913.84,184
13947.0,68,1,12456.099999999999,0
13948.0,372,1,12115.97,0
13949.0,7,6,420987.36,91
13950.0,37,5,85752.47,214
13951.0,190,3,97570.59,120
13952.0,221,3,331565.59,30
13953.0,7,7,54060.47,365
13954.0,7,3,70317.8,91
13955.0,160,2,94362.56,150
13956.0,7,5,386037.66,275
13958.0,372,1,11635.04,0
13959.0,98,3,190554.5,274
13960.0,37,2,25854.46,61
13962.0,37,2,13621.09,214
13963.0,310,4,88535.48,62
13967.0,160,1,6532.799999999999,0
13969.0,7,20,1729114.47,365
13971.0,7,11,407200.68,303
13972.0,98,2,40777.78,123
13973.0,310,1,24702.37,0
13974.0,68,1,60929.79,0
13975.0,37,7,931116.3200000001,245
13976.0,221,1,34299.26,0
13978.0,37,2,23014.68,31
13979.0,98,1,139483.79,0
13980.0,68,1,19791.64,0
13982.0,68,5,279928.39,304
13983.0,37,13,304081.59,335
13984.0,37,6,44482.42,335
13985.0,7,16,928803.54,275
13986.0,37,1,39826.41,0
13988.0,37,9,629911.62,245
13989.0,68,2,102905.06,183
13990.0,221,1,50683.61,0
13991.0,37,7,213826.06,123
13992.0,37,1,11003.04,0
13993.0,37,12,318887.8,304
13994.0,7,6,349495.48,153
13995.0,37,6,214701.52,214
13999.0,37,15,567757.55,335
14000.0,221,2,49546.08,0
14001.0,68,4,89831.9,304
14002.0,160,2,131130.65,0
14004.0,68,7,444061.79,242
14005.0,37,5,210616.75,184
14006.0,129,3,76937.41,212
14009.0,221,3,107036.04000000001,0
14012.0,282,1,33799.09,0
14013.0,129,3,92825.87,153
14014.0,98,1,98297.88,0
14015.0,68,1,50753.53,0
14016.0,160,5,378569.83,212
14019.0,68,4,183929.06,92
14020.0,37,2,102882.72,61
14021.0,160,3,64406.479999999996,122
14022.0,251,1,82193.81,0
14023.0,7,2,91600.55,244
14024.0,129,2,46861.11,0
14027.0,68,1,6752.02,0
14029.0,68,2,24206.100000000002,92
14030.0,37,8,617890.59,335
14031.0,7,23,695653.53,365
14032.0,7,18,356058.39,365
14034.0,37,4,206976.02,123
14035.0,37,5,189520.38,273
14036.0,310,1,107606.39,0
14037.0,190,2,67506.09,182
14038.0,98,4,281127.11,123
14039.0,37,1,11503.94,0
14040.0,68,15,649026.15,273
14041.0,282,1,63202.74,0
14044.0,37,4,545411.52,273
14045.0,129,4,18645.0,243
14046.0,310,1,24255.61,0
14047.0,7,7,105320.31999999999,365
14048.0,282,2,209646.05000000002,28
14049.0,37,6,1279918.93,304
14050.0,37,2,160174.19,92
14051.0,7,26,586668.52,365
14052.0,37,1,116477.06,0
14053.0,129,2,14586.9,31
14054.0,68,1,18140.61,0
14055.0,129,1,22905.469999999998,0
14056.0,7,29,2793456.92,303
14057.0,37,18,702024.12,335
14059.0,282,1,23870.17,0
14060.0,7,20,537982.18,365
14062.0,37,12,295193.93,335
14064.0,37,7,196849.84,245
14066.0,282,1,9401.41,0
14067.0,68,2,156129.91,30
14068.0,341,1,59982.04,0
14071.0,7,9,850611.16,275
14073.0,37,2,26620.45,0
14075.0,7,3,115184.67,275
14076.0,129,1,108333.08,0
14077.0,68,5,109762.72,214
14078.0,129,6,138524.63,243
14079.0,129,1,29376.48,0
14080.0,37,1,7824.0,0
14081.0,282,4,410275.22000000003,90
14082.0,372,1,111317.79000000001,0
14083.0,7,9,485681.08,365
14085.0,7,19,1119804.76,365
14087.0,7,2,181224.58,0
14088.0,37,14,1542446.39,304
14089.0,68,1,66827.15,0
14090.0,341,1,3874.5,0
14092.0,7,17,574385.77,365
14093.0,37,1,300141.05,0
14096.0,7,34,12965429.74,122
14098.0,37,1,72079.75,0
14099.0,37,12,676802.85,335
14100.0,160,1,81339.84,0
14101.0,98,6,78223.49,243
14102.0,7,8,186794.05000000002,61
14104.0,160,2,36874.35,30
14105.0,98,2,230114.46,153
14107.0,68,8,296544.78,304
14108.0,37,3,126141.41,92
14109.0,37,2,37794.4,61
14110.0,7,13,417292.68,275
14111.0,37,5,19736.81,214
14112.0,37,12,439882.34,245
14113.0,7,8,132280.82,365
14114.0,282,2,46813.82,59
14116.0,37,5,182260.35,92
14117.0,160,1,16962.22,0
14119.0,372,1,7038.0,0
14121.0,7,6,340622.95,61
14124.0,98,1,8938.43,0
14125.0,37,3,414453.53,61
14126.0,7,4,38568.15,30
14127.0,129,3,95616.09,181
14128.0,68,2,112121.91,214
14129.0,7,5,148380.45,275
14130.0,341,1,169297.44,0
14132.0,7,12,533317.01,183
14133.0,129,5,78129.09,212
14135.0,7,15,336591.51,365
14138.0,7,2,125501.09,61
14139.0,68,1,79430.58,0
14140.0,7,3,189131.57,30
14141.0,7,6,101474.42,122
14142.0,372,1,62036.380000000005,0
14143.0,160,1,21122.81,0
14145.0,68,5,29218.7,153
14146.0,7,6,653402.05,365
14147.0,68,3,16587.76,242
14148.0,251,1,2469.3,0
14149.0,221,3,122264.17,0
14150.0,37,2,56475.08,335
14152.0,98,3,136954.59,153
14154.0,251,2,130917.09,0
14155.0,282,1,7110.9,0
14156.0,37,66,3773194.82,335
14157.0,37,3,136075.24,273
14158.0,68,1,92141.5,0
14159.0,37,14,3008907.91,335
14161.0,221,3,281710.41,151
14162.0,190,2,74901.41,120
14163.0,98,4,153214.93,153
14164.0,98,2,80700.08,0
14165.0,282,1,69268.03,0
14167.0,68,4,153920.36,273
14171.0,98,1,179173.06,0
14173.0,37,4,65281.32,184
14174.0,37,1,65552.61,0
14175.0,68,7,397657.5,273
14176.0,310,5,103911.02,62
14177.0,98,5,113096.37,92
14178.0,7,7,779124.06,183
14179.0,68,2,420777.86,0
14180.0,37,31,645766.54,335
14184.0,68,1,54918.25,0
14185.0,341,1,8552.140000000001,0
14188.0,7,10,218153.32,303
14189.0,7,24,699924.63,365
14191.0,7,14,638196.85,214
14193.0,68,2,114580.39,214
14194.0,7,32,1526947.24,303
14195.0,221,3,18613.87,30
14196.0,129,1,23489.4,0
14198.0,7,7,103195.6,244
14199.0,221,1,5284.15,0
14201.0,68,9,86228.07,304
14204.0,7,1,127652.45999999999,0
14205.0,37,4,96705.87999999999,335
14206.0,251,2,39717.62,121
14208.0,98,1,29488.02,0
14209.0,37,7,198602.42,304
14210.0,98,7,319926.18,274
14211.0,68,13,280801.31,242
14212.0,98,1,20624.95,0
14213.0,372,1,15921.580000000002,0
14214.0,37,7,176156.71,245
14215.0,37,7,245036.89,335
14216.0,7,4,173559.83000000002,30
14217.0,7,24,239062.49,365
14218.0,68,1,38115.58,0
14219.0,7,1,21651.49,0
14220.0,251,2,61207.47,121
14221.0,68,10,510852.34,273
14222.0,190,1,111632.17,0
14223.0,98,4,125196.79000000001,184
14224.0,129,4,267301.44,212
14226.0,37,7,176692.14,245
14227.0,37,15,477505.18,273
14229.0,68,5,109191.64,273
14231.0,190,5,152971.09,120
14232.0,37,8,291514.66000000003,245
14233.0,68,5,133523.5,273
14234.0,37,4,410071.28,31
14235.0,37,6,198795.02,245
14236.0,98,2,39937.29,274
14237.0,372,1,13069.22,0
14238.0,341,1,24375.88,0
14239.0,68,13,273099.73,273
14240.0,37,2,117511.15,214
14241.0,190,1,31636.780000000002,0
14242.0,251,2,36398.17,90
14243.0,7,14,366835.53,365
14245.0,190,5,262358.57,92
14246.0,129,3,161159.43,122
14247.0,282,1,52197.47,0
14248.0,341,1,30923.949999999997,0
14250.0,7,3,228801.75,91
14251.0,7,5,215398.65,61
14256.0,282,3,164080.52,90
14257.0,68,6,283438.05,273
14258.0,37,10,277805.84,304
14259.0,160,1,9023.91,0
14261.0,68,2,106929.53,30
14262.0,7,8,318200.56,244
14264.0,160,3,46918.94,212
14265.0,129,2,62589.81,31
14267.0,160,7,175902.09,122
14270.0,341,1,74635.2,0
14271.0,251,1,29298.9,0
14272.0,98,2,87874.29000000001,184
14273.0,68,4,59799.86,183
14276.0,98,5,180511.79,212
14277.0,37,4,542296.53,184
14280.0,221,1,25507.65,0
14282.0,7,15,391609.2,365
14284.0,37,3,91079.92,61
14285.0,37,4,64564.39,153
14286.0,37,5,718291.11,214
14287.0,7,4,46098.87,214
14288.0,221,2,54871.979999999996,0
14289.0,7,6,130248.56,303
14290.0,37,6,262166.87,335
14291.0,7,12,649700.1900000001,275
14292.0,7,14,292267.98,334
14293.0,7,4,132631.45,365
14295.0,68,2,16744.5,273
14297.0,37,6,162421.23,245
14298.0,7,45,4123714.52,365
14299.0,7,18,422622.29,365
14300.0,37,1,6314.530000000001,0
14301.0,129,2,33233.99,0
14304.0,221,2,67430.09,89
14305.0,98,5,285669.2,62
14306.0,68,3,81820.44,30
14307.0,98,6,470783.79,274
14309.0,7,10,301062.94,365
14311.0,251,2,69414.35,0
14312.0,68,6,230545.81,273
14314.0,129,1,15682.89,0
14315.0,37,7,288186.69,245
14317.0,68,1,61217.69,0
14320.0,221,3,126032.53,120
14321.0,37,5,302020.55,304
14323.0,129,4,107796.58,122
14326.0,251,2,32004.02,0
14327.0,190,1,30952.36,0
14329.0,7,14,683107.66,334
14331.0,129,2,71468.86,31
14332.0,37,3,72997.27,123
14333.0,68,2,66939.41,0
14334.0,37,9,412504.44,335
14335.0,37,2,143261.9,61
14336.0,37,4,272773.6,245
14338.0,160,4,88866.21,61
14339.0,251,4,52074.32,0
14340.0,221,1,13983.24,0
14341.0,68,9,333540.3,273
14342.0,37,6,52854.68,184
14344.0,129,8,172677.9,243
14345.0,37,1,16208.0,0
14346.0,129,2,135430.45,181
14348.0,282,1,36352.47,0
14349.0,37,1,81795.84,0
14350.0,282,2,59235.05,0
14351.0,190,1,825.6,0
14352.0,160,4,107041.79000000001,122
14353.0,221,1,14810.740000000002,0
14354.0,7,2,17504.57,30
14355.0,372,1,27122.170000000002,0
14356.0,68,4,104555.93,30
14357.0,68,1,107279.46,0
14359.0,37,6,138788.97,61
14360.0,37,4,287300.46,61
14362.0,37,1,97407.04,0
14364.0,129,8,170940.35,92
14367.0,7,19,1310924.87,275
14368.0,341,1,24253.29,0
14371.0,310,1,5244.120000000001,0
14373.0,372,1,13983.33,0
14375.0,190,1,245584.48,0
14377.0,190,2,30192.829999999998,92
14379.0,68,2,120312.32,242
14381.0,68,1,136355.86,0
14382.0,37,1,350020.88,0
14383.0,37,3,145238.71,153
14385.0,37,3,55333.16,0
14386.0,310,1,17381.07,0
14387.0,37,3,389242.6,92
14388.0,7,10,481824.98,365
14389.0,7,5,167622.19,334
14390.0,37,13,760914.29,335
14393.0,221,1,7480.67,0
14395.0,7,12,847369.71,365
14396.0,68,2,175717.88,304
14397.0,7,23,229146.58000000002,214
14400.0,160,2,78812.28,0
14401.0,7,14,441693.63,365
14403.0,129,5,65645.59,122
14404.0,37,7,261364.76,335
14406.0,129,1,38999.59,0
14407.0,129,9,172094.41,153
14408.0,37,7,217114.47,245
14409.0,98,7,173066.04,274
14410.0,37,15,751467.35,273
14411.0,310,1,34929.31,0
14412.0,37,3,116126.0,61
14413.0,372,1,73205.54000000001,0
14414.0,98,8,254165.68,274
14415.0,7,18,1584518.15,365
14416.0,37,2,28539.79,31
14418.0,7,3,284550.69,122
14419.0,37,6,455352.91000000003,335
14420.0,98,2,96066.58,0
14421.0,68,2,75936.75,153
14422.0,7,6,546480.46,275
14423.0,221,1,4909.990000000001,0
14424.0,37,1,99.18,0
14426.0,37,16,641368.49,335
14427.0,68,2,46498.48,0
14428.0,7,7,384574.43,334
14431.0,310,2,72913.93000000001,0
14432.0,37,6,942859.35,61
14434.0,37,6,31634.52,61
14436.0,98,1,15725.489999999998,0
14437.0,160,2,9889.92,212
14438.0,310,1,22552.98,0
14439.0,341,1,81150.16,0
14440.0,7,5,133166.34,365
14441.0,7,10,154450.82,365
14442.0,7,5,188626.0,334
14443.0,68,7,267124.09,304
14446.0,7,4,779099.49,244
14447.0,37,5,178925.12,245
14448.0,37,2,44508.36,335
14449.0,37,4,702839.77,335
14450.0,190,3,106568.23,151
14451.0,68,2,284058.36,153
14452.0,37,2,168434.88,61
14453.0,190,1,51032.99,0
14456.0,7,14,2557460.04,153
14457.0,310,1,10607.48,0
14459.0,160,1,114738.86,0
14460.0,129,4,27430.0,181
14461.0,160,3,443219.55,122
14462.0,68,15,621682.26,273
14463.0,98,3,9385.77,123
14465.0,251,3,346717.99,59
14466.0,37,7,176185.51,335
14467.0,37,4,253337.14,304
14470.0,37,2,114454.76,273
14472.0,129,8,703967.29,243
14473.0,98,2,30738.49,184
14474.0,68,2,64707.58,0
14475.0,98,6,126771.06,212
14476.0,282,1,40937.21,0
14477.0,37,5,23500.79,273
14479.0,282,2,33396.33,90
14480.0,37,1,44752.99,0
14481.0,190,2,97402.47,120
14482.0,37,6,390529.62,214
14483.0,160,2,16546.94,122
14484.0,68,1,47959.51,0
14485.0,37,1,124589.74,0
14487.0,37,7,381040.75,335
14488.0,68,2,151750.81,0
14489.0,221,1,67646.44,0
14491.0,190,2,41958.03,182
14493.0,7,7,338866.22000000003,153
14494.0,37,1,20158.9,0
14495.0,68,2,11355.279999999999,61
14496.0,310,2,38017.65,62
14497.0,310,2,77460.33,0
14498.0,68,5,480514.87,304
14499.0,37,3,570743.93,245
14500.0,98,3,16246.74,92
14501.0,68,3,16230.02,273
14502.0,37,14,1640323.67,304
14503.0,7,6,427917.11,183
14504.0,68,4,315885.95,214
14505.0,37,11,1981005.06,335
14506.0,37,5,776958.44,335
14507.0,37,7,256291.69,245
14508.0,37,2,169728.11000000002,61
14511.0,37,6,189383.57,123
14512.0,190,2,50216.67,61
14513.0,129,4,34714.36,181
14514.0,68,3,211171.62,273
14515.0,37,6,249262.4,184
14517.0,37,2,58634.92,123
14518.0,68,1,43149.04,0
14520.0,7,2,14651.98,303
14522.0,37,4,28587.100000000002,184
14523.0,129,1,21768.4,0
14524.0,37,9,552080.26,335
14525.0,7,13,712466.03,365
14527.0,7,86,2643709.28,365
14528.0,37,1,46487.38,0
14529.0,68,3,612598.27,61
14530.0,37,6,556219.88,273
14532.0,251,4,170039.81,121
14533.0,37,9,163882.62,335
14534.0,7,25,1411160.42,334
14535.0,68,4,913089.01,183
14536.0,282,1,60395.61,0
14537.0,68,1,21796.87,0
14538.0,68,2,34112.98,214
14539.0,37,2,93867.16,31
14540.0,37,3,227952.29,273
14541.0,68,8,264339.43,273
14542.0,190,1,11442.43,0
14543.0,7,21,282036.63,365
14544.0,37,2,307526.35,335
14546.0,7,9,1075570.24,244
14547.0,7,9,936651.23,61
14548.0,160,2,3494.9,181
14549.0,310,1,136274.61000000002,0
14550.0,37,2,114798.78,31
14551.0,37,2,18158.82,184
14552.0,160,1,161951.91,0
14553.0,37,5,255472.24,304
14554.0,37,4,524945.39,31
14555.0,68,2,58351.22,242
14557.0,68,2,69683.72,30
14560.0,7,24,162292.65,365
14561.0,98,3,156038.41,92
14562.0,7,22,1204344.86,303
14565.0,98,6,276587.71,274
14566.0,129,1,5832.07,0
14567.0,37,3,86391.61,92
14569.0,7,1,21284.63,0
14570.0,282,2,87735.33,0
14572.0,7,10,645674.39,334
14573.0,190,13,587979.47,182
14576.0,372,1,6673.799999999999,0
14577.0,37,4,310587.39,335
14578.0,7,1,45530.93,0
14581.0,37,1,52430.69,0
14582.0,68,1,14568.42,0
14583.0,7,5,873781.1,214
14584.0,190,5,242264.36000000002,31
14585.0,68,1,96239.04000000001,0
14586.0,251,3,62017.66,31
14587.0,37,10,909563.96,304
14589.0,372,1,11777.56,0
14591.0,37,4,490669.28,184
14592.0,37,3,373854.39,31
14593.0,37,3,408122.12,184
14594.0,7,2,131405.72,365
14595.0,37,6,268368.09,304
14597.0,37,2,148522.14,153
14598.0,68,1,129654.7,0
14600.0,310,1,43938.87,0
14601.0,37,1,21518.03,0
14603.0,282,1,4768.549999999999,0
14606.0,7,128,7144512.92,365
14607.0,37,17,294992.63,245
14608.0,7,4,50205.08,365
14609.0,98,4,3438.58,212
14616.0,251,3,6114.530000000001,90
14618.0,37,4,48618.630000000005,335
14619.0,251,2,60138.52,0
14620.0,221,3,77439.90000000001,61
14621.0,7,6,264761.85000000003,365
14622.0,190,1,60283.62,0
14623.0,37,6,335072.11,214
14624.0,68,2,33733.68,0
14625.0,190,5,145086.47,182
14626.0,7,7,290100.38,244
14627.0,310,1,14463.900000000001,0
14628.0,98,2,49151.11,153
14629.0,7,3,424150.32,61
14631.0,68,3,102429.48,242
14632.0,282,1,25179.27,0
14633.0,282,1,50921.47,0
14636.0,37,2,64477.68,245
14638.0,68,1,60538.51,0
14639.0,68,8,417802.45,304
14640.0,37,8,279071.52999999997,214
14641.0,37,1,17037.87,0
14642.0,68,1,1790.83,0
14643.0,190,3,93918.70999999999,182
14644.0,37,4,76440.93,273
14645.0,160,2,52406.74,122
14646.0,7,77,5418075.66,365
14647.0,221,1,47976.13,0
14649.0,7,4,483894.11,214
14651.0,68,2,279177.9,153
14652.0,98,1,77347.8,0
14653.0,7,7,581664.21,334
14655.0,7,5,102032.13,214
